TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,FrekuensiTransaksi,JamTransaksi,PenggunaanDevice,IPAddressAccount,Cluster_KMeans,Channel,CustomerOccupation
TX002041,AC00467,1227239.1545000002,2023-12-18 16:25:18,Debit,Tucson,D000166,177.172.184.163,M013,60,43,1,174451746.55779997,2024-11-04 08:12:02,55+,3,16,2,3,0,Branch,Doctor
TX002042,AC00094,111734.89549999998,2023-07-26 17:25:23,Debit,Milwaukee,D000504,177.172.184.163,M015,28,34,1,136713771.4324,2024-11-04 08:09:59,26-35,4,17,7,3,3,Online,Student
TX002043,AC00231,1489430.8185000003,2023-02-22 17:15:20,Credit,Austin,D000656,81.102.230.41,M036,78,99,1,72834686.31379999,2024-11-04 08:06:38,55+,5,17,2,5,2,Online,Retired
TX002044,AC00032,477333.386,2023-03-20 18:51:53,Debit,Portland,D000390,217.82.46.37,M015,21,117,1,91920056.05979998,2024-11-04 08:09:07,18-25,9,18,3,2,0,Branch,Student
TX002045,AC00241,361914.55850000004,2024-01-01 17:16:23,Debit,Atlanta,D000451,177.172.184.163,M089,67,26,1,106630176.57179998,2024-11-04 08:06:23,55+,9,17,9,3,3,Online,Retired
TX002046,AC00263,1295933.9845,2023-12-29 16:45:06,Credit,Jacksonville,D000508,81.102.230.41,M015,56,31,1,69993824.04339999,2024-11-04 08:11:11,55+,5,16,2,5,2,Online,Retired
TX002047,AC00012,181945.617,2023-03-21 16:36:30,Credit,Columbus,D000123,81.102.230.41,M030,67,56,1,18859642.082799997,2024-11-04 08:12:17,55+,6,16,3,5,4,Branch,Retired
TX002048,AC00009,815856.903,2023-02-20 16:16:39,Credit,Jacksonville,D000270,81.102.230.41,M018,59,135,1,86144608.05699998,2024-11-04 08:11:26,55+,5,16,5,5,2,Online,Engineer
TX002049,AC00041,96480.038,2023-02-02 16:20:28,Debit,Charlotte,D000544,81.102.230.41,M018,60,65,1,85230432.38399999,2024-11-04 08:06:46,55+,7,16,3,5,0,Branch,Engineer
TX002050,AC00317,1659268.232,2023-08-25 16:35:39,Credit,Houston,D000622,81.102.230.41,M018,34,58,1,109781218.87119998,2024-11-04 08:11:10,26-35,7,16,6,5,4,Branch,Engineer
TX002051,AC00475,135624.578,2023-11-22 17:01:08,Debit,El Paso,D000138,13.149.61.4,M089,25,105,1,21994022.433399998,2024-11-04 08:10:55,18-25,8,17,3,4,3,Online,Student
TX002052,AC00181,502297.6245,2023-01-12 18:07:21,Debit,Jacksonville,D000026,32.169.88.41,M091,28,46,1,12269097.4954,2024-11-04 08:11:48,26-35,5,18,2,6,3,Online,Student
TX002053,AC00120,351571.95700000005,2023-10-05 18:40:15,Debit,Milwaukee,D000290,134.222.122.238,M036,27,63,1,15240131.2408,2024-11-04 08:07:27,26-35,6,18,6,8,1,ATM,Student
TX002054,AC00331,111907.59199999999,2023-07-31 16:21:15,Credit,Louisville,D000135,81.102.230.41,M030,29,275,1,89669502.83259998,2024-11-04 08:06:58,26-35,7,16,3,5,4,Branch,Engineer
TX002055,AC00500,300991.07100000005,2023-01-30 16:37:53,Debit,Charlotte,D000168,32.169.88.41,M036,51,102,1,215018831.32899997,2024-11-04 08:10:27,46-55,4,16,4,6,1,ATM,Doctor
TX002056,AC00292,231547.8895,2023-12-25 18:16:39,Debit,Jacksonville,D000119,13.149.61.4,M030,42,233,1,79955735.44959998,2024-11-04 08:12:08,36-45,7,18,5,4,1,ATM,Doctor
TX002057,AC00436,592195.747,2023-10-06 18:59:06,Credit,Sacramento,D000482,81.102.230.41,M047,59,101,1,136093708.90919998,2024-11-04 08:06:47,55+,5,18,3,5,4,Branch,Engineer
TX002058,AC00476,972492.6285000001,2023-12-20 16:17:24,Debit,Milwaukee,D000650,217.82.46.37,M091,59,41,1,41018695.080199994,2024-11-04 08:08:00,55+,1,16,3,2,1,ATM,Engineer
TX002059,AC00391,630131.4114999999,2023-11-09 16:47:01,Debit,New York,D000396,81.102.230.41,M013,41,108,1,37546463.9642,2024-11-04 08:11:57,36-45,3,16,2,5,1,ATM,Engineer
TX002060,AC00267,1527980.515,2023-03-22 16:03:01,Debit,Austin,D000225,81.102.230.41,M007,67,64,1,22297210.394599997,2024-11-04 08:08:32,55+,10,16,5,5,0,Branch,Retired
TX002061,AC00034,139059.3195,2023-10-17 18:02:43,Debit,Atlanta,D000066,32.169.88.41,M089,29,72,1,19422577.924399998,2024-11-04 08:11:10,26-35,4,18,4,6,3,Online,Doctor
TX002062,AC00425,536510.7200000001,2023-05-31 16:28:06,Debit,Fort Worth,D000452,186.135.2.148,M030,25,131,1,28428063.716,2024-11-04 08:06:53,18-25,7,16,4,7,1,ATM,Student
TX002063,AC00048,583714.4299999999,2023-06-08 16:06:13,Debit,New York,D000652,13.149.61.4,M089,25,102,1,6302483.383599999,2024-11-04 08:10:19,18-25,3,16,8,4,3,Online,Student
TX002064,AC00110,674245.773,2023-06-26 18:41:55,Debit,New York,D000254,134.222.122.238,M026,64,21,1,113161958.03619999,2024-11-04 08:06:32,55+,8,18,3,8,0,Branch,Retired
TX002065,AC00427,165155.6795,2023-11-20 18:40:45,Debit,Dallas,D000355,115.196.150.105,M036,31,23,1,12534647.304399999,2024-11-04 08:12:19,26-35,9,18,1,1,0,Branch,Doctor
TX002066,AC00483,1159945.085,2023-08-08 18:39:24,Debit,Portland,D000501,32.169.88.41,M053,28,80,1,10553958.1408,2024-11-04 08:06:32,26-35,4,18,7,6,1,ATM,Student
TX002067,AC00310,496406.75499999995,2023-02-22 17:12:15,Debit,Charlotte,D000285,81.102.230.41,M089,27,123,1,20208218.563799996,2024-11-04 08:06:36,26-35,7,17,4,5,1,ATM,Student
TX002068,AC00179,1685959.4355000001,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,61,158,1,201403490.11359996,2024-11-04 08:09:25,55+,6,16,4,10,3,Online,Doctor
TX002069,AC00363,31008.876,2023-01-31 17:14:32,Credit,Austin,D000232,32.169.88.41,M010,75,64,1,107980389.49419998,2024-11-04 08:08:10,55+,12,17,7,6,4,Branch,Retired
TX002070,AC00080,122346.136,2023-06-27 17:44:24,Debit,Austin,D000211,134.222.122.238,M091,69,100,1,74090134.40239999,2024-11-04 08:10:22,55+,6,17,7,8,1,ATM,Retired
TX002071,AC00158,857400.0054999999,2023-06-26 18:51:31,Credit,Miami,D000378,81.102.230.41,M055,55,143,1,24152488.639999997,2024-11-04 08:09:33,46-55,7,18,3,5,4,Branch,Retired
TX002072,AC00033,121923.98899999999,2023-05-22 18:23:18,Debit,Dallas,D000195,177.172.184.163,M034,26,136,1,65484237.847199984,2024-11-04 08:07:31,26-35,6,18,7,3,1,ATM,Engineer
TX002073,AC00492,155638.1835,2023-10-16 18:07:26,Debit,Charlotte,D000402,81.102.230.41,M053,48,110,1,30517799.383799996,2024-11-04 08:07:46,46-55,5,18,4,5,3,Online,Engineer
TX002074,AC00228,846712.0109999998,2023-02-27 16:07:46,Credit,Tucson,D000490,13.149.61.4,M018,58,87,1,203884632.8108,2024-11-04 08:11:41,55+,8,16,3,4,4,Branch,Doctor
TX002075,AC00058,328046.856,2023-12-28 16:46:46,Debit,Washington,D000644,177.172.184.163,M089,64,69,1,198974862.30859998,2024-11-04 08:06:53,55+,7,16,3,3,0,Branch,Doctor
TX002076,AC00427,93083.6735,2023-01-09 17:22:18,Debit,Austin,D000443,13.149.61.4,M088,22,69,1,50033999.5202,2024-11-04 08:10:53,18-25,9,17,7,4,0,Branch,Student
TX002077,AC00236,623684.0754999999,2023-01-11 17:04:19,Debit,Jacksonville,D000289,134.222.122.238,M089,60,106,1,201159809.11239997,2024-11-04 08:10:08,55+,6,17,2,8,0,Branch,Doctor
TX002078,AC00144,241449.1555,2023-05-29 17:14:03,Debit,Los Angeles,D000608,186.135.2.148,M015,57,138,1,90894899.90639998,2024-11-04 08:11:30,55+,8,17,5,7,1,ATM,Retired
TX002079,AC00256,972531.0055,2023-04-24 17:27:12,Debit,New York,D000410,32.169.88.41,M007,37,45,1,148407335.3746,2024-11-04 08:07:31,36-45,3,17,5,6,0,Branch,Engineer
TX002080,AC00054,1417915.279,2023-10-09 18:54:21,Debit,Tucson,D000165,13.149.61.4,M036,41,173,1,206134888.50319996,2024-11-04 08:08:51,36-45,9,18,5,4,0,Branch,Doctor
TX002081,AC00492,346084.0460000001,2023-05-30 16:12:10,Credit,Charlotte,D000451,186.135.2.148,M036,33,55,1,147357632.60019997,2024-11-04 08:06:40,26-35,5,16,9,7,2,Online,Engineer
TX002082,AC00498,431933.395,2023-12-11 17:28:44,Debit,Atlanta,D000047,217.82.46.37,M023,28,35,1,23024980.5154,2024-11-04 08:07:08,26-35,8,17,4,2,1,ATM,Student
TX002083,AC00005,689846.0235,2023-11-30 18:08:39,Debit,Charlotte,D000144,32.169.88.41,M010,79,157,1,106424133.72279999,2024-11-04 08:12:11,55+,9,18,3,6,3,Online,Retired
TX002084,AC00204,1382454.9310000003,2023-12-07 16:10:40,Debit,Tucson,D000280,32.169.88.41,M015,54,44,1,46140905.42959999,2024-11-04 08:08:35,46-55,7,16,8,6,0,Branch,Retired
TX002085,AC00428,1685959.4355000001,2023-02-23 16:54:09,Debit,Tucson,D000204,81.102.230.41,M015,56,104,1,20725482.8136,2024-11-04 08:07:14,55+,3,16,2,5,1,ATM,Retired
TX002086,AC00019,559268.281,2023-02-08 16:29:56,Debit,Miami,D000665,186.135.2.148,M030,57,135,1,106257663.00219998,2024-11-04 08:10:03,55+,4,16,3,7,1,ATM,Retired
TX002087,AC00029,1685959.4355000001,2023-12-04 18:30:00,Debit,Milwaukee,D000227,81.102.230.41,M015,23,73,1,4837273.261,2024-11-04 08:08:01,18-25,6,18,4,5,0,Branch,Student
TX002088,AC00449,188508.084,2023-04-10 17:58:46,Debit,Atlanta,D000005,32.169.88.41,M010,28,148,1,8638429.098399999,2024-11-04 08:08:58,26-35,5,17,6,6,3,Online,Student
TX002089,AC00213,192806.30800000002,2023-02-17 16:53:25,Credit,Milwaukee,D000139,134.222.122.238,M007,18,104,1,91489225.66939999,2024-11-04 08:12:12,,6,16,4,8,4,Branch,Student
TX002090,AC00076,88075.475,2023-07-04 18:55:57,Debit,Columbus,D000565,186.135.2.148,M091,56,264,1,84771484.95499998,2024-11-04 08:07:45,55+,7,18,3,7,0,Branch,Engineer
TX002091,AC00442,495466.51849999995,2023-11-27 17:19:31,Debit,Austin,D000530,32.169.88.41,M013,39,225,1,142257588.59339997,2024-11-04 08:10:11,36-45,9,17,5,6,3,Online,Doctor
TX002092,AC00228,1685959.4355000001,2023-05-05 16:42:25,Debit,Milwaukee,D000203,177.172.184.163,M007,53,211,1,30323509.159399997,2024-11-04 08:07:41,46-55,8,16,9,3,3,Online,Engineer
TX002093,AC00081,551688.8234999999,2023-05-22 16:57:31,Debit,El Paso,D000698,32.169.88.41,M089,22,255,1,2791721.511,2024-11-04 08:08:19,18-25,3,16,3,6,3,Online,Student
TX002094,AC00072,961919.7650000001,2023-05-22 18:27:37,Credit,Austin,D000428,81.102.230.41,M089,26,146,1,126751116.18919998,2024-11-04 08:08:07,26-35,4,18,6,5,2,Online,Engineer
TX002095,AC00261,50082.245,2023-02-17 16:21:21,Debit,Atlanta,D000353,81.102.230.41,M015,27,32,1,21358934.402799997,2024-11-04 08:07:09,26-35,8,16,6,5,1,ATM,Student
TX002096,AC00082,838096.3745,2023-09-28 16:14:49,Debit,Jacksonville,D000281,13.149.61.4,M010,20,176,1,12283676.7006,2024-11-04 08:09:11,18-25,3,16,7,4,1,ATM,Student
TX002097,AC00334,561033.623,2023-05-15 16:49:14,Debit,Louisville,D000687,177.172.184.163,M015,68,224,1,86343063.76859999,2024-11-04 08:09:42,55+,3,16,4,3,1,ATM,Doctor
TX002098,AC00251,1685959.4355000001,2023-06-21 16:40:17,Debit,Tucson,D000292,186.135.2.148,M088,53,165,1,46630796.47779999,2024-11-04 08:07:24,46-55,4,16,4,7,0,Branch,Retired
TX002099,AC00481,48527.9765,2023-07-27 18:34:19,Debit,Miami,D000111,186.135.2.148,M015,50,125,1,79957966.96059997,2024-11-04 08:06:44,46-55,4,18,3,7,3,Online,Engineer
TX002100,AC00239,236690.40749999997,2023-08-11 17:00:56,Credit,Louisville,D000170,81.102.230.41,M015,31,10,1,101937904.00839998,2024-11-04 08:09:58,26-35,5,17,3,5,2,Online,Doctor
TX002101,AC00394,267718.21200000006,2023-09-22 18:02:42,Debit,Portland,D000504,177.172.184.163,M091,23,31,1,23359855.9328,2024-11-04 08:08:00,18-25,7,18,7,3,0,Branch,Student
TX002102,AC00374,98245.38,2023-03-13 18:45:47,Debit,Tucson,D000105,81.102.230.41,M066,18,83,1,10869047.493999999,2024-11-04 08:06:44,,6,18,5,5,3,Online,Student
TX002103,AC00054,235730.9825,2023-11-29 17:38:53,Credit,Atlanta,D000392,81.102.230.41,M069,47,127,1,196155720.07859996,2024-11-04 08:07:00,46-55,9,17,2,5,2,Online,Doctor
TX002104,AC00281,309664.27300000004,2023-11-09 16:06:17,Credit,Jacksonville,D000690,81.102.230.41,M088,24,101,1,58024445.34159999,2024-11-04 08:10:55,18-25,4,16,6,5,2,Online,Student
TX002105,AC00140,31008.876,2023-04-17 16:04:21,Debit,Louisville,D000539,13.149.61.4,M036,63,32,1,72770567.56439999,2024-11-04 08:11:22,55+,7,16,4,4,3,Online,Retired
TX002106,AC00058,43404.647000000004,2023-05-10 16:35:02,Debit,Milwaukee,D000032,81.102.230.41,M010,64,102,1,114283217.92999998,2024-11-04 08:11:17,55+,7,16,7,5,1,ATM,Doctor
TX002107,AC00066,243368.0055,2023-02-20 16:40:25,Debit,Austin,D000593,177.172.184.163,M007,57,39,1,90762794.45519997,2024-11-04 08:10:31,55+,4,16,4,3,0,Branch,Retired
TX002108,AC00190,89418.67000000001,2023-08-30 17:54:55,Debit,Houston,D000029,32.169.88.41,M088,55,68,1,23250958.196,2024-11-04 08:06:23,46-55,5,17,6,6,3,Online,Doctor
TX002109,AC00452,467815.8900000001,2023-01-03 16:42:41,Debit,San Francisco,D000550,134.222.122.238,M089,57,48,1,204299545.08939996,2024-11-04 08:10:09,55+,7,16,3,8,0,Branch,Doctor
TX002110,AC00099,444233.2235,2023-08-28 17:22:16,Credit,Charlotte,D000380,81.102.230.41,M034,60,96,1,86146839.56799999,2024-11-04 08:12:09,55+,4,17,6,5,4,Branch,Retired
TX002111,AC00126,335894.9525000001,2023-01-02 17:05:16,Debit,San Francisco,D000299,177.172.184.163,M015,39,34,1,21531950.889,2024-11-04 08:08:09,36-45,7,17,4,3,3,Online,Engineer
TX002112,AC00021,1463583.909,2023-05-02 17:24:54,Debit,Los Angeles,D000196,217.82.46.37,M053,64,244,1,3081074.1039999994,2024-11-04 08:06:39,55+,8,17,4,2,1,ATM,Doctor
TX002113,AC00353,65298.72550000001,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M089,57,38,1,45778805.577999994,2024-11-04 08:09:59,55+,5,17,7,9,0,Branch,Engineer
TX002114,AC00482,31008.876,2023-03-14 17:10:00,Debit,Austin,D000669,81.102.230.41,M030,25,52,1,29500676.669999998,2024-11-04 08:11:39,18-25,6,17,6,5,0,Branch,Student
TX002115,AC00427,1685959.4355000001,2023-11-24 17:24:24,Debit,Milwaukee,D000294,81.102.230.41,M007,57,107,1,46417017.72399999,2024-11-04 08:06:24,55+,9,17,4,5,1,ATM,Engineer
TX002116,AC00430,194782.72350000002,2023-03-23 16:17:51,Credit,Tucson,D000055,186.135.2.148,M007,46,199,1,45410903.79779999,2024-11-04 08:11:54,46-55,7,16,2,7,2,Online,Engineer
TX002117,AC00043,593730.827,2023-10-18 16:51:31,Debit,Jacksonville,D000395,13.149.61.4,M089,27,42,1,127411345.91039997,2024-11-04 08:10:21,26-35,4,16,4,4,0,Branch,Engineer
TX002118,AC00186,494296.02,2023-12-18 16:30:46,Credit,Fort Worth,D000576,13.149.61.4,M091,59,293,1,118281193.03759998,2024-11-04 08:09:57,55+,2,16,2,4,2,Online,Retired
TX002119,AC00248,1432959.063,2023-11-27 16:29:16,Credit,Atlanta,D000243,115.196.150.105,M015,21,64,1,25287732.669399995,2024-11-04 08:07:44,18-25,7,16,4,1,4,Branch,Student
TX002120,AC00069,157365.1485,2023-12-25 17:27:57,Credit,Sacramento,D000447,81.102.230.41,M030,23,156,1,4276568.9304,2024-11-04 08:07:14,18-25,7,17,2,5,4,Branch,Student
TX002121,AC00002,915272.5215000003,2023-01-10 16:00:32,Debit,Austin,D000594,186.135.2.148,M022,23,187,1,17175000.045199998,2024-11-04 08:10:10,18-25,7,16,4,7,3,Online,Student
TX002122,AC00090,614243.3335000001,2023-08-31 16:26:37,Debit,El Paso,D000614,13.149.61.4,M091,23,130,1,60644834.32519999,2024-11-04 08:07:38,18-25,9,16,5,4,0,Branch,Student
TX002123,AC00210,639725.6614999999,2023-09-11 16:36:59,Debit,Tucson,D000244,177.172.184.163,M015,68,35,1,158118871.24659997,2024-11-04 08:08:37,55+,4,16,5,3,1,ATM,Doctor
TX002124,AC00014,31008.876,2023-12-07 16:59:06,Debit,Jacksonville,D000494,32.169.88.41,M022,47,197,1,116058310.54679997,2024-11-04 08:10:12,46-55,9,16,5,6,1,ATM,Engineer
TX002125,AC00039,1415075.381,2023-01-03 16:28:03,Credit,Albuquerque,D000443,177.172.184.163,M055,53,75,1,9434334.688399998,2024-11-04 08:07:37,46-55,7,16,7,3,4,Branch,Doctor
TX002126,AC00021,799297.2275,2023-05-05 17:31:53,Debit,Charlotte,D000430,32.169.88.41,M091,33,73,1,13730737.2004,2024-11-04 08:07:20,26-35,8,17,7,6,3,Online,Engineer
TX002127,AC00242,162929.8135,2023-10-16 18:38:15,Debit,Austin,D000667,81.102.230.41,M034,18,68,1,24871927.786399998,2024-11-04 08:06:59,,9,18,5,5,3,Online,Student
TX002128,AC00413,189870.4675,2023-12-29 17:37:37,Debit,Atlanta,D000432,32.169.88.41,M018,75,73,1,84363415.97679998,2024-11-04 08:07:52,55+,4,17,4,6,0,Branch,Retired
TX002129,AC00082,34808.199,2023-02-17 18:46:59,Credit,Milwaukee,D000579,177.172.184.163,M030,58,48,1,89570721.27899998,2024-11-04 08:11:08,55+,3,18,4,3,5,ATM,Retired
TX002130,AC00304,1685959.4355000001,2023-08-02 17:52:47,Debit,Columbus,D000585,13.149.61.4,M006,51,108,1,91942817.47199999,2024-11-04 08:11:47,46-55,11,17,3,4,1,ATM,Doctor
TX002131,AC00098,412802.46050000004,2023-01-05 16:02:42,Debit,Charlotte,D000606,81.102.230.41,M089,46,114,1,58862749.640599996,2024-11-04 08:08:16,46-55,5,16,5,5,3,Online,Engineer
TX002132,AC00372,419403.3045,2023-10-16 16:30:38,Credit,Houston,D000095,81.102.230.41,M091,62,102,1,206338402.30639997,2024-11-04 08:08:19,55+,3,16,5,5,4,Branch,Doctor
TX002133,AC00274,656016.698,2023-06-14 16:34:43,Debit,Austin,D000321,177.172.184.163,M053,43,89,1,61880198.814799994,2024-11-04 08:11:00,36-45,5,16,7,3,1,ATM,Engineer
TX002134,AC00080,1327690.952,2023-07-10 16:37:18,Debit,Atlanta,D000187,13.149.61.4,M010,19,61,1,16136157.291,2024-11-04 08:12:13,18-25,6,16,6,4,3,Online,Student
TX002135,AC00064,96767.8655,2023-07-10 16:06:28,Debit,Austin,D000043,13.149.61.4,M018,32,51,1,145706760.76239997,2024-11-04 08:09:10,26-35,4,16,4,4,0,Branch,Doctor
TX002136,AC00241,845119.3655000001,2023-09-21 17:41:34,Debit,Jacksonville,D000614,134.222.122.238,M015,78,23,1,76217210.68759999,2024-11-04 08:07:52,55+,9,17,5,8,0,Branch,Retired
TX002137,AC00055,573793.9755,2023-01-19 17:27:01,Debit,Columbus,D000383,81.102.230.41,M018,39,52,1,20549044.677199997,2024-11-04 08:10:02,36-45,5,17,6,5,0,Branch,Engineer
TX002138,AC00215,31008.876,2023-12-25 17:41:33,Debit,Atlanta,D000690,81.102.230.41,M018,66,170,1,172854430.98399997,2024-11-04 08:10:47,55+,5,17,6,5,1,ATM,Doctor
TX002139,AC00037,332824.79250000004,2023-12-25 16:25:43,Debit,Tucson,D000053,13.149.61.4,M066,31,161,1,135045493.80879998,2024-11-04 08:07:11,26-35,2,16,3,4,1,ATM,Engineer
TX002140,AC00325,841914.8859999999,2023-02-13 16:48:50,Debit,Austin,D000074,186.135.2.148,M069,22,73,1,27138101.5906,2024-11-04 08:11:13,18-25,5,16,5,7,0,Branch,Student
TX002141,AC00394,997073.0970000001,2023-11-23 17:42:11,Credit,Washington,D000046,81.102.230.41,M026,71,40,1,61877372.234199986,2024-11-04 08:06:37,55+,7,17,8,5,2,Online,Retired
TX002142,AC00164,1417416.378,2023-03-07 16:36:08,Debit,Jacksonville,D000369,186.135.2.148,M047,50,124,1,213515983.05419996,2024-11-04 08:11:40,46-55,6,16,5,7,3,Online,Doctor
TX002143,AC00096,290015.249,2023-06-01 16:18:49,Debit,Houston,D000142,141.241.241.128,M091,64,38,1,32082386.129599996,2024-11-04 08:11:40,55+,3,16,9,9,3,Online,Retired
TX002144,AC00402,145391.5245,2023-08-07 17:48:31,Debit,Charlotte,D000172,177.172.184.163,M053,51,148,1,124394938.108,2024-11-04 08:09:47,46-55,4,17,6,3,0,Branch,Engineer
TX002145,AC00077,852967.462,2023-04-04 16:11:34,Debit,Louisville,D000540,141.241.241.128,M026,27,17,1,80700465.05399999,2024-11-04 08:06:58,26-35,6,16,4,9,3,Online,Engineer
TX002146,AC00116,31008.876,2023-03-08 18:51:57,Debit,New York,D000479,81.102.230.41,M007,52,276,1,167570064.16859996,2024-11-04 08:09:14,46-55,6,18,4,5,3,Online,Doctor
TX002147,AC00145,187337.5855,2023-05-15 16:05:06,Credit,Milwaukee,D000236,141.241.241.128,M023,48,127,1,185473030.61939996,2024-11-04 08:11:10,46-55,5,16,5,9,2,Online,Doctor
TX002148,AC00457,493048.76749999996,2023-05-04 16:37:21,Debit,Austin,D000672,177.172.184.163,M047,26,71,1,37656700.607599996,2024-11-04 08:08:10,26-35,3,16,4,3,0,Branch,Engineer
TX002149,AC00021,1410086.371,2023-12-08 16:36:30,Credit,Atlanta,D000198,32.169.88.41,M010,48,290,1,92861158.63219999,2024-11-04 08:08:49,46-55,8,16,5,6,4,Branch,Engineer
TX002150,AC00110,1685959.4355000001,2023-02-28 17:45:06,Debit,Columbus,D000282,134.222.122.238,M018,36,107,1,172064029.78779995,2024-11-04 08:08:33,36-45,8,17,4,8,1,ATM,Doctor
TX002151,AC00284,161720.938,2023-06-12 17:09:17,Debit,Houston,D000413,217.82.46.37,M036,39,142,1,202116383.49439996,2024-11-04 08:07:40,36-45,8,17,8,2,0,Branch,Doctor
TX002152,AC00012,1685959.4355000001,2023-08-07 18:52:42,Debit,Austin,D000210,13.149.61.4,M010,24,95,1,17284492.8516,2024-11-04 08:07:13,18-25,6,18,5,4,1,ATM,Student
TX002153,AC00065,388548.1965000001,2023-12-28 16:30:32,Credit,Milwaukee,D000171,81.102.230.41,M053,48,69,1,110788671.70399998,2024-11-04 08:08:28,46-55,5,16,3,5,5,ATM,Engineer
TX002154,AC00439,297402.8215000001,2023-08-28 17:07:08,Debit,Atlanta,D000582,13.149.61.4,M091,25,53,1,21114807.0994,2024-11-04 08:08:06,18-25,9,17,7,4,0,Branch,Student
TX002155,AC00157,923984.1005000002,2023-09-12 17:21:48,Debit,Atlanta,D000142,186.135.2.148,M036,58,277,1,91381071.76959999,2024-11-04 08:11:54,55+,5,17,9,7,0,Branch,Retired
TX002156,AC00013,331807.802,2023-08-28 16:56:05,Debit,Miami,D000519,141.241.241.128,M018,20,212,1,6194329.4838,2024-11-04 08:08:14,18-25,8,16,3,9,3,Online,Student
TX002157,AC00355,528816.1314999999,2023-10-10 16:49:03,Credit,Tucson,D000243,177.172.184.163,M034,53,238,1,93920233.75279999,2024-11-04 08:10:12,46-55,3,16,4,3,4,Branch,Retired
TX002158,AC00155,397585.98000000004,2024-01-01 16:12:32,Debit,Columbus,D000604,13.149.61.4,M013,60,133,1,120396665.46559997,2024-11-04 08:06:23,55+,6,16,4,4,3,Online,Engineer
TX002159,AC00105,262537.31700000004,2023-08-25 18:24:06,Debit,Jacksonville,D000541,49.31.186.82,M091,31,14,1,92669248.6862,2024-11-04 08:08:03,26-35,3,18,1,11,0,Branch,Engineer
TX002160,AC00216,1197362.66,2023-02-16 17:34:34,Debit,Houston,D000207,186.135.2.148,M030,26,132,1,74029437.30319999,2024-11-04 08:11:42,26-35,5,17,3,7,0,Branch,Engineer
TX002161,AC00297,344203.57300000003,2023-08-10 18:31:00,Debit,Jacksonville,D000499,81.102.230.41,M018,30,28,1,130045272.72739999,2024-11-04 08:08:34,26-35,10,18,6,5,3,Online,Engineer
TX002162,AC00139,31008.876,2023-02-23 16:51:34,Debit,Austin,D000531,217.82.46.37,M091,59,58,1,106443771.01959999,2024-11-04 08:11:00,55+,8,16,8,2,1,ATM,Doctor
TX002163,AC00205,50466.01500000001,2023-12-12 16:57:29,Debit,Milwaukee,D000210,32.169.88.41,M036,32,33,1,111184839.29019998,2024-11-04 08:09:28,26-35,4,16,5,6,1,ATM,Doctor
TX002164,AC00148,613072.835,2023-06-09 16:03:24,Credit,Milwaukee,D000513,32.169.88.41,M055,29,69,1,35202931.111999996,2024-11-04 08:10:45,26-35,5,16,4,6,4,Branch,Engineer
TX002165,AC00064,350036.87700000004,2023-03-22 16:59:56,Debit,Atlanta,D000515,13.149.61.4,M010,51,137,1,45393349.2446,2024-11-04 08:10:41,46-55,4,16,7,4,0,Branch,Retired
TX002166,AC00344,1375086.5470000003,2023-04-10 16:04:28,Debit,Atlanta,D000310,81.102.230.41,M018,44,241,1,103949834.32599998,2024-11-04 08:10:05,36-45,4,16,7,5,1,ATM,Doctor
TX002167,AC00448,427827.05600000004,2023-03-23 17:26:31,Credit,Jacksonville,D000328,13.149.61.4,M053,65,150,1,109647774.51339997,2024-11-04 08:12:21,55+,7,17,3,4,5,ATM,Doctor
TX002168,AC00446,153066.9245,2023-01-23 16:50:55,Debit,San Francisco,D000390,81.102.230.41,M066,68,167,1,74537180.43939999,2024-11-04 08:08:44,55+,5,16,3,5,1,ATM,Retired
TX002169,AC00460,827178.118,2023-07-17 18:24:15,Debit,Albuquerque,D000339,81.102.230.41,M013,59,25,1,100570136.53279999,2024-11-04 08:06:52,55+,12,18,4,5,0,Branch,Retired
TX002170,AC00020,1136419.9840000002,2023-10-16 16:49:07,Debit,Tucson,D000201,13.149.61.4,M034,52,140,1,146045801.66699997,2024-11-04 08:07:20,46-55,9,16,3,4,1,ATM,Doctor
